Activity;Case ID;Duration;Event_Nr
Completed-Closed;1-578686199;17358501.999649327;2
Accepted-In Progress;1-578831063;-0.003135109414663003;1
Queued-Awaiting Assignment;1-578831063;252.9925634742737;2
Accepted-In Progress;1-578831063;274.9990773438356;3
Accepted-Assigned;1-578831063;9.998705551856878;4
Accepted-In Progress;1-578831063;10762437.99962567;5
Completed-Closed;1-578831063;22.997103801283405;6
Accepted-In Progress;1-579078207;-0.0005103002859297155;1
Accepted-Wait;1-579078207;8383393.011270463;2
Completed-Closed;1-579078207;4842802.001117857;3
Accepted-In Progress;1-579211624;-0.00033655910224587377;1
Queued-Awaiting Assignment;1-579211624;585.0102711358667;2
Accepted-In Progress;1-579211624;7401.000381461238;3
Accepted-Assigned;1-579211624;9.984221940584325;4
Accepted-In Progress;1-579211624;10605515.999663468;5
Completed-Closed;1-579211624;1183.000646740978;6
Accepted-In Progress;1-579250167;-0.003427884341523018;1
Accepted-Wait;1-579250167;8444148.988970501;2
Completed-Closed;1-579250167;8440724.000226995;3
Accepted-In Progress;1-579369463;0.003142003472755492;1
Queued-Awaiting Assignment;1-579369463;88.99629749279241;2
Accepted-In Progress;1-579369463;475.9999855856397;3
Accepted-Assigned;1-579369463;16.003103925700177;4
Accepted-In Progress;1-579369463;10556502.999353413;5
Completed-Closed;1-579369463;851.9990890836282;6
Accepted-In Progress;1-579517011;-0.0010915379292556933;1
Accepted-Wait;1-579517011;9595186.0075637;2
Completed-Closed;1-579517011;7148753.998940044;3
Accepted-In Progress;1-579636429;0.0006739747421816515;1
Completed-Closed;1-579636429;10160791.00073226;2
Accepted-In Progress;1-580296643;0.0005368624610095873;1
Accepted-Assigned;1-580296643;58.00727793885612;2
Accepted-In Progress;1-580296643;8551328.999881571;3
Completed-Closed;1-580296643;39.00177917634963;4
Accepted-In Progress;1-580325905;-2.556545423951417e-05;1
Completed-Closed;1-580325905;8451565.000079583;2
Accepted-In Progress;1-580358285;-0.00016346154575504782;1
Queued-Awaiting Assignment;1-580358285;863.9839013176047;2
Accepted-In Progress;1-580358285;2737.0007137650214;3
Accepted-Assigned;1-580358285;116.98239834057236;4
Accepted-In Progress;1-580358285;7920681.001294881;5
Completed-Closed;1-580358285;68.00022640099947;6
Accepted-In Progress;1-580385263;-0.00032525686184646865;1
Queued-Awaiting Assignment;1-580385263;535.0155895677858;2
Accepted-In Progress;1-580385263;463.0004774824563;3
Accepted-Assigned;1-580385263;8.995411183253474;4
Accepted-In Progress;1-580385263;10557813.999822572;5
Completed-Closed;1-580385263;68.00010267374162;6
Accepted-In Progress;1-580464971;1.7307372415596658e-05;1
Queued-Awaiting Assignment;1-580464971;5754730.00136933;2
Accepted-In Progress;1-580464971;868798.0001514567;3
Queued-Awaiting Assignment;1-580464971;422.9902398442411;4
Accepted-In Progress;1-580464971;5430913.000410526;5
Accepted-Wait;1-580464971;415.0;6
Accepted-In Progress;1-580464971;25340669.0;7
Completed-Closed;1-580464971;2823290.0;8
Accepted-In Progress;1-580981634;-0.003179282833935805;1
Completed-Closed;1-580981634;9045985.002881907;2
Accepted-In Progress;1-581652169;0.0016154105608264403;1
Completed-Closed;1-581652169;13146180.998697817;2
Accepted-In Progress;1-581740771;0.0026699389778277707;1
Completed-Closed;1-581740771;10302806.99905859;2
Accepted-In Progress;1-581815727;0.00024186066377874642;1
Accepted-In Progress;1-581815727;704196.0;2
Accepted-Assigned;1-581815727;5624305.0;3
Accepted-In Progress;1-581815727;3076302.0;4
Completed-Closed;1-581815727;3281816.0;5
Accepted-In Progress;1-582296121;0.00019982700591735612;1
Completed-Closed;1-582296121;10799990.9988415;2
Accepted-In Progress;1-582401721;0.0023955754723025196;1
Accepted-In Progress;1-582401721;11925686.000039406;2
Completed-Closed;1-582401721;4.0001337680623985;3
Accepted-In Progress;1-583171096;0.000342587029076335;1
Queued-Awaiting Assignment;1-583171096;156.99731199870558;2
Accepted-In Progress;1-583171096;642.0002730362709;3
Accepted-Assigned;1-583171096;8.003897025910739;4
Accepted-In Progress;1-583171096;8215571.9999333825;5
Completed-Closed;1-583171096;0.9993603501596903;6
Accepted-In Progress;1-583931536;8.407167364415031e-05;1
Completed-Closed;1-583931536;9964012.008630311;2
Accepted-In Progress;1-583944596;0.0006399460031048162;1
Accepted-In Progress;1-583944596;3118406.999821521;2
Completed-Closed;1-583944596;4326832.99928205;3
Accepted-In Progress;1-584047671;-0.0016040654526115912;1
Accepted-Wait;1-584047671;51.995399802008826;2
Completed-Closed;1-584047671;14507294.998384425;3
Accepted-In Progress;1-584612205;-0.0017040556731059931;1
Accepted-Assigned;1-584612205;86.99860246285543;2
Accepted-In Progress;1-584612205;0.9995811689877486;3
Accepted-Wait;1-584612205;93328.00072600466;4
Completed-Closed;1-584612205;8464640.99878065;5
Accepted-In Progress;1-584754762;-0.00016165295745394317;1
Completed-Closed;1-584754762;9767309.997211302;2
Accepted-In Progress;1-584776062;0.001213123530210866;1
Accepted-Wait;1-584776062;5078852.006192197;2
Completed-Closed;1-584776062;5900064.997160303;3
Accepted-In Progress;1-584812041;-0.0025000688915109786;1
Accepted-Assigned;1-584812041;203.99894117450836;2
Accepted-In Progress;1-584812041;1281597.0006422803;3
Accepted-Wait;1-584812041;826.0017186031137;4
Completed-Closed;1-584812041;9669993.999268394;5
Accepted-In Progress;1-584828902;-0.0003632547019987918;1
Completed-Closed;1-584828902;9737892.000239912;2
Accepted-In Progress;1-584938329;0.0016195464710538527;1
Accepted-In Progress;1-584938329;432.0000012511104;2
Queued-Awaiting Assignment;1-584938329;4042641.822808457;3
Accepted-In Progress;1-584938329;0.0;4
Completed-Closed;1-584938329;28.0;5
Accepted-In Progress;1-585467875;-0.0036029826015765683;1
Accepted-In Progress;1-585467875;11047.999777266119;2
Completed-Closed;1-585467875;14426849.99942779;3
Accepted-In Progress;1-585714932;-0.0004080630272811266;1
Queued-Awaiting Assignment;1-585714932;4691.984634531014;2
Accepted-In Progress;1-585714932;472111.00034082663;3
Accepted-Wait;1-585714932;9.993325455014936;4
Accepted-Assigned;1-585714932;563.997252539314;5
Accepted-In Progress;1-585714932;7321515.000143652;6
Completed-Closed;1-585714932;51.99910323903879;7
Accepted-In Progress;1-586382001;-0.0004988304120235388;1
Completed-Closed;1-586382001;7083290.998910846;2
Accepted-In Progress;1-586382068;-0.0007702491535924361;1
Completed-Closed;1-586382068;7083118.001260399;2
Accepted-In Progress;1-587058585;-0.0005165437817465274;1
Completed-Closed;1-587058585;13313013.998229915;2
Accepted-In Progress;1-587337285;0.001026556481204542;1
Completed-Closed;1-587337285;12357009.000442682;2
Accepted-In Progress;1-587337305;-0.0009013878032083976;1
Completed-Closed;1-587337305;10172095.002872348;2
Accepted-In Progress;1-587383007;0.00024085889121818109;1
Completed-Closed;1-587383007;7066855.997189056;2
Accepted-In Progress;1-588543315;5.714437639846079e-05;1
Completed-Closed;1-588543315;8634092.001063986;2
Accepted-In Progress;1-588566574;-0.001257563240040356;1
Accepted-Wait;1-588566574;9215140.010782052;2
Completed-Closed;1-588566574;517872.99999610725;3
Accepted-In Progress;1-589099869;0.0005128379285779438;1
Completed-Closed;1-589099869;7177665.999256549;2
Accepted-In Progress;1-589370341;0.0011930086079673327;1
Accepted-In Progress;1-589370341;21.999647170075065;2
Queued-Awaiting Assignment;1-589370341;147.0010851825096;3
Accepted-In Progress;1-589370341;3533753.999861131;4
Accepted-Assigned;1-589370341;1197362.0013477078;5
Accepted-In Progress;1-589370341;4856989.001176482;6
Completed-Closed;1-589370341;171.99888979023396;7
Accepted-In Progress;1-589421537;-0.0012942023027893155;1
Completed-Closed;1-589421537;14155559.00041445;2
Accepted-In Progress;1-589962550;-0.0004527991527559292;1
Completed-Closed;1-589962550;10871265.005425768;2
Accepted-In Progress;1-589999547;-0.00018575686198907406;1
Accepted-In Progress;1-589999547;0.0;2
Queued-Awaiting Assignment;1-589999547;72.0;3
Accepted-In Progress;1-589999547;0.0;4
Completed-Closed;1-589999547;22216833.0;5
Queued-Awaiting Assignment;1-590574771;0.0022447054356200284;1
Accepted-In Progress;1-590574771;49827.000458783565;2
Queued-Awaiting Assignment;1-590574771;621.0;3
Accepted-In Progress;1-590574771;5009694.0;4
Completed-Closed;1-590574771;1648016.0;5
Accepted-In Progress;1-590579544;0.0016966889229118865;1
Completed-Closed;1-590579544;8515390.002402551;2
Accepted-In Progress;1-591301260;-0.0022023052497761584;1
Completed-Closed;1-591301260;12523174.999333192;2
Accepted-In Progress;1-591508928;0.0008247750777091879;1
Queued-Awaiting Assignment;1-591508928;257.0113301522738;2
Accepted-In Progress;1-591508928;207.999084202413;3
Accepted-Assigned;1-591508928;8.016739655170674;4
Accepted-In Progress;1-591508928;9425795.00013083;5
Completed-Closed;1-591508928;266.99885349977063;6
Accepted-In Progress;1-591627183;0.001562525062768814;1
Queued-Awaiting Assignment;1-591627183;116.99822497688656;2
Accepted-In Progress;1-591627183;140096.99819287923;3
Completed-Closed;1-591627183;12321790.000397228;4
Accepted-In Progress;1-591627239;-0.0012043424744416008;1
Queued-Awaiting Assignment;1-591627239;694.9892067423675;2
Accepted-In Progress;1-591627239;139105.9974454002;3
Completed-Closed;1-591627239;7574348.001323042;4
Accepted-In Progress;1-592064699;0.00037959031998880186;1
Completed-Closed;1-592064699;8895685.000527449;2
Accepted-In Progress;1-593022132;-0.00031725194181000726;1
Completed-Closed;1-593022132;6723796.999293926;2
Accepted-In Progress;1-593022224;-0.002323247630337656;1
Completed-Closed;1-593022224;6738118.006335642;2
Accepted-In Progress;1-593032661;-0.0007113424917835425;1
Queued-Awaiting Assignment;1-593032661;140.00390691886844;2
Accepted-In Progress;1-593032661;2575774.9997551874;3
Completed-Closed;1-593032661;5008337.0029802;4
Accepted-In Progress;1-593312167;0.00012431083228667706;1
Accepted-Wait;1-593312167;173.00713709966604;2
Accepted-In Progress;1-593312167;16703234.999993987;3
Completed-Closed;1-593312167;2.0000237583411677;4
Accepted-In Progress;1-593431551;-0.0003540365109503979;1
Accepted-Assigned;1-593431551;328.9968105885144;2
Accepted-In Progress;1-593431551;2780579.999889066;3
Completed-Closed;1-593431551;3887463.0001418926;4
Accepted-In Progress;1-593751721;0.0009707248877857564;1
Completed-Closed;1-593751721;6136890.001374036;2
Accepted-In Progress;1-593933571;0.0029213657447204897;1
Completed-Closed;1-593933571;15447771.000097657;2
Accepted-Assigned;1-594472343;3621416.0;1
Accepted-In Progress;1-594472343;0.0;2
Completed-Closed;1-594472343;5968666.0;3
Accepted-In Progress;1-594666837;0.0021299126300006205;1
Completed-Closed;1-594666837;10888626.998623557;2
Accepted-In Progress;1-594673056;-0.00034988614928083795;1
Completed-Closed;1-594673056;6049664.002725272;2
Accepted-In Progress;1-594693527;0.0019871595177878517;1
Completed-Closed;1-594693527;15357053.001206184;2
Queued-Awaiting Assignment;1-595293983;-0.005519306826368966;1
Accepted-In Progress;1-595293983;96836.00046593146;2
Queued-Awaiting Assignment;1-595293983;0.0;3
Accepted-In Progress;1-595293983;602880.0;4
Completed-Closed;1-595293983;697619.0;5
Accepted-Wait;1-595361681;-0.012253436263212143;1
Completed-Closed;1-595361681;9700780.999771604;2
Accepted-In Progress;1-595687232;-0.0033694250705928333;1
Accepted-In Progress;1-595687232;489433.00015891844;2
Accepted-Assigned;1-595687232;51.99566359498858;3
Accepted-In Progress;1-595687232;12360169.001376597;4
Completed-Closed;1-595687232;133.00274964122556;5
Accepted-In Progress;1-596251950;0.0003225186006684028;1
Accepted-Assigned;1-596251950;10711.00280855162;2
Accepted-In Progress;1-596251950;12791696.99982792;3
Completed-Closed;1-596251950;7.999847076179121;4
Accepted-In Progress;1-596286562;0.0007359933274347678;1
Completed-Closed;1-596286562;6385352.998799307;2
Accepted-In Progress;1-596290771;-0.00023954692142643527;1
Accepted-Assigned;1-596290771;568.0086168693514;2
Accepted-In Progress;1-596290771;971777.9994013906;3
Accepted-In Progress;1-596290771;9645650.999054266;4
Completed-Closed;1-596290771;3133605.000942325;5
Accepted-In Progress;1-596331167;0.0028632331918352987;1
Queued-Awaiting Assignment;1-596331167;2238.0217023233195;2
Accepted-In Progress;1-596331167;83882.0012049177;3
Accepted-Wait;1-596331167;7.995238870486544;4
Completed-Closed;1-596331167;6388019.999310768;5
Accepted-In Progress;1-596608752;6.780362416591562e-05;1
Accepted-In Progress;1-596608752;78.99962468032768;2
Completed-Closed;1-596608752;8201329.000140319;3
Queued-Awaiting Assignment;1-596676011;0.0032358528527102245;1
Accepted-In Progress;1-596676011;14427324.000091156;2
Completed-Closed;1-596676011;22.00029606982717;3
Accepted-In Progress;1-596815491;1.9727748067264108e-05;1
Completed-Closed;1-596815491;6054087.000724375;2
Accepted-In Progress;1-597285812;0.0006321152898604343;1
Accepted-In Progress;1-597285812;4757.00076573674;2
Accepted-In Progress;1-597285812;2164227.0007531075;3
Completed-Closed;1-597285812;3627298.999034693;4
Accepted-In Progress;1-597580752;-0.0005751939077355395;1
Accepted-In Progress;1-597580752;397.00030384510853;2
Accepted-In Progress;1-597580752;121.00072147239281;3
Completed-Closed;1-597580752;591323.0;4
Accepted-In Progress;1-597616526;0.00021147710074671618;1
Completed-Closed;1-597616526;5773641.005902812;2
Accepted-In Progress;1-598583993;-0.0005584339165964757;1
Queued-Awaiting Assignment;1-598583993;30.000226518258497;2
Accepted-In Progress;1-598583993;368039.9993884712;3
Completed-Closed;1-598583993;6466111.000010256;4
Accepted-In Progress;1-599074651;-0.0008392077565181712;1
Accepted-In Progress;1-599074651;156.9995101087587;2
Completed-Closed;1-599074651;5604717.00053662;3
Accepted-In Progress;1-599157751;-0.0010249074133891335;1
Queued-Awaiting Assignment;1-599157751;510.9925276708994;2
Accepted-In Progress;1-599157751;1496578.0001230228;3
Queued-Awaiting Assignment;1-599157751;151.00053889938104;4
Accepted-In Progress;1-599157751;11347.999192239362;5
Completed-Closed;1-599157751;12525632.000284545;6
Accepted-In Progress;1-599157997;-0.00040614765851913217;1
Queued-Awaiting Assignment;1-599157997;201.0024679783551;2
Accepted-In Progress;1-599157997;22797.99906215224;3
Accepted-Assigned;1-599157997;62.003850457567474;4
Accepted-In Progress;1-599157997;5430913.0;5
Completed-Closed;1-599157997;3887463.0;6
Accepted-In Progress;1-599158067;-0.0006211521877890108;1
Queued-Awaiting Assignment;1-599158067;218.9979995950539;2
Accepted-In Progress;1-599158067;22537.999977044834;3
Accepted-In Progress;1-599158067;0.0;4
Completed-Closed;1-599158067;4075257.0;5
Accepted-In Progress;1-599352141;-0.0001334729755969642;1
Completed-Closed;1-599352141;5961364.99741143;2
Accepted-In Progress;1-599517681;0.0005048359617897848;1
Accepted-Assigned;1-599517681;516938.99814395787;2
Accepted-In Progress;1-599517681;5446225.0004909495;3
Completed-Closed;1-599517681;11.000047239990916;4
Accepted-In Progress;1-599586617;-0.000442371762324103;1
Queued-Awaiting Assignment;1-599586617;4684.011504586437;2
Accepted-In Progress;1-599586617;5950566.9996180395;3
Completed-Closed;1-599586617;1811351.0001524189;4
Accepted-In Progress;1-600432558;0.000593474768838121;1
Accepted-Assigned;1-600432558;149.0110490665507;2
Accepted-In Progress;1-600432558;1662547.0002777546;3
Completed-Closed;1-600432558;6043897.0012137685;4
Accepted-In Progress;1-600663061;-6.413409964005334e-05;1
Queued-Awaiting Assignment;1-600663061;6.038553557302454;2
Accepted-In Progress;1-600663061;606346.000497013;3
Completed-Closed;1-600663061;4742776.002122128;4
Accepted-In Progress;1-600873076;-0.00039604807791739674;1
Completed-Closed;1-600873076;7311703.996697549;2
Accepted-In Progress;1-601289432;-4.4986706002893685e-05;1
Accepted-Assigned;1-601289432;6588783.996427759;2
Accepted-In Progress;1-601289432;3006857.9997023926;3
Completed-Closed;1-601289432;98.00021717155543;4
Accepted-In Progress;1-601400851;-0.003926308861129363;1
Queued-Awaiting Assignment;1-601400851;2956389.9930189033;2
Accepted-In Progress;1-601400851;7.9993743889362;3
Queued-Awaiting Assignment;1-601400851;176.9980365476758;4
Accepted-In Progress;1-601400851;2942607.0010309024;5
Completed-Closed;1-601400851;87.00028521856804;6
Accepted-In Progress;1-601433623;-0.001478448825792125;1
Completed-Closed;1-601433623;6051841.000260379;2
Accepted-In Progress;1-601636752;0.0004808733391256887;1
Completed-Closed;1-601636752;5256538.996954713;2
Accepted-In Progress;1-601819090;-0.0012146253831077246;1
Accepted-In Progress;1-601819090;7839164.000786964;2
Accepted-Assigned;1-601819090;25.9987891436036;3
Accepted-In Progress;1-601819090;3029972.000313789;4
Completed-Closed;1-601819090;36.998764189518965;5
Accepted-In Progress;1-602316021;-0.0026523447253234637;1
Accepted-Wait;1-602316021;9.010227180486375;2
Accepted-In Progress;1-602316021;5181869.000291934;3
Completed-Closed;1-602316021;3283420.0009392146;4
Accepted-In Progress;1-602316067;-9.210995788041203e-05;1
Accepted-Wait;1-602316067;135.00427222861993;2
Accepted-In Progress;1-602316067;5181815.99927032;3
Completed-Closed;1-602316067;3283076.9998470787;4
Accepted-Wait;1-602316201;0.0003179071131688142;1
Completed-Closed;1-602316201;8464974.000055553;2
Accepted-Wait;1-602316215;-0.0003933075122882703;1
Accepted-In Progress;1-602316215;5181727.999801933;2
