Activity;Case ID;Duration;Event_Nr
Accepted-In Progress;1-557739965;-0.00212376272010563;1
Accepted-Wait;1-557739965;7093609.001347333;2
Completed-Closed;1-557739965;6133212.999969111;3
Accepted-In Progress;1-560418897;-0.0037945396636463904;1
Queued-Awaiting Assignment;1-560418897;600.0359005362533;2
Accepted-In Progress;1-560418897;926.0002442416867;3
Accepted-Assigned;1-560418897;7.994750377916764;4
Accepted-In Progress;1-560418897;13840480.00001412;5
Completed-Closed;1-560418897;1846.0004729913219;6
Accepted-In Progress;1-560419045;0.0004668101026253387;1
Queued-Awaiting Assignment;1-560419045;201.99697677933818;2
Accepted-In Progress;1-560419045;2130.0000213051826;3
Accepted-Assigned;1-560419045;8.0094068003253;4
Accepted-In Progress;1-560419045;13908741.999989368;5
Completed-Closed;1-560419045;0.9994195780558857;6
Accepted-In Progress;1-560504546;-0.00025176247871658557;1
Queued-Awaiting Assignment;1-560504546;448.00385930986835;2
Accepted-In Progress;1-560504546;4855120.9998767255;3
Accepted-Wait;1-560504546;7.995343754182379;4
Accepted-Assigned;1-560504546;331.00625213347246;5
Accepted-In Progress;1-560504546;7341.0;6
Completed-Closed;1-560504546;970363.0;7
Accepted-In Progress;1-560703011;0.0005261563629611502;1
Accepted-In Progress;1-560703011;15729117.000802234;2
Completed-Closed;1-560703011;9.999924259126535;3
Accepted-In Progress;1-561068081;-0.0005889790096915398;1
Completed-Closed;1-561068081;18840082.002030347;2
Accepted-In Progress;1-561190012;-0.00018700361949778002;1
Queued-Awaiting Assignment;1-561190012;403.9871244198264;2
Accepted-In Progress;1-561190012;63522.00016189321;3
Accepted-Assigned;1-561190012;24.007106186084442;4
Accepted-In Progress;1-561190012;13971121.000984764;5
Completed-Closed;1-561190012;116.99889972788935;6
Accepted-In Progress;1-562022682;-0.000999509514857604;1
Queued-Awaiting Assignment;1-562022682;1651.001527535516;2
Accepted-In Progress;1-562022682;17965.000579482097;3
Accepted-Assigned;1-562022682;7.996534614064066;4
Accepted-In Progress;1-562022682;14270478.000663677;5
Completed-Closed;1-562022682;62.99977520487289;6
Accepted-In Progress;1-562807927;-0.0012895954964251867;1
Accepted-Assigned;1-562807927;252427.99986232343;2
Accepted-Wait;1-562807927;13495111.000688545;3
Completed-Closed;1-562807927;161856.00017848177;4
Accepted-In Progress;1-563156866;0.00041037218556550924;1
Accepted-In Progress;1-563156866;19078639.999722537;2
Completed-Closed;1-563156866;3.0003588354269173;3
Accepted-In Progress;1-563156881;-0.0032088591137284677;1
Accepted-In Progress;1-563156881;19077784.99992648;2
Completed-Closed;1-563156881;13.999765922461982;3
Accepted-In Progress;1-564311006;0.0023960500548755727;1
Queued-Awaiting Assignment;1-564311006;481.97179515694927;2
Accepted-In Progress;1-564311006;894.0004192339967;3
Accepted-Assigned;1-564311006;19.02316718883455;4
Accepted-In Progress;1-564311006;13507158.999166418;5
Completed-Closed;1-564311006;93.00064241789909;6
Accepted-In Progress;1-564433915;-0.00347376917823797;1
Queued-Awaiting Assignment;1-564433915;295.98607532184155;2
Accepted-In Progress;1-564433915;6130512.000133179;3
Accepted-Wait;1-564433915;6.008601183534653;4
Completed-Closed;1-564433915;17623084.999698218;5
Accepted-In Progress;1-564528496;-0.001304920484851328;1
Queued-Awaiting Assignment;1-564528496;229.99206528165692;2
Accepted-In Progress;1-564528496;43857.0004466917;3
Accepted-Assigned;1-564528496;9.001154983658498;4
Accepted-In Progress;1-564528496;13780358.000105236;5
Completed-Closed;1-564528496;16118.000168587692;6
Accepted-In Progress;1-564738994;0.0026133863812635213;1
Accepted-Wait;1-564738994;73.00079647242674;2
Accepted-In Progress;1-564738994;10905314.001067769;3
Completed-Closed;1-564738994;5176121.000909716;4
Accepted-In Progress;1-564903210;-0.0006287834161278604;1
Queued-Awaiting Assignment;1-564903210;142.0192764071909;2
Accepted-In Progress;1-564903210;302.00029357728783;3
Accepted-Assigned;1-564903210;5.993757744929499;4
Accepted-In Progress;1-564903210;13772659.999934401;5
Completed-Closed;1-564903210;119.00004324043233;6
Accepted-In Progress;1-565030154;-0.0009955225137381822;1
Completed-Closed;1-565030154;12767190.999410542;2
Accepted-In Progress;1-565319816;-0.00015593282056797296;1
Completed-Closed;1-565319816;13710297.998946253;2
Accepted-In Progress;1-565905115;-0.0038792849427332797;1
Accepted-In Progress;1-565905115;9657576.997876769;2
Completed-Closed;1-565905115;1137010.9973918684;3
Accepted-In Progress;1-566003511;-0.00212234688843135;1
Queued-Awaiting Assignment;1-566003511;486.9871901962469;2
Accepted-In Progress;1-566003511;19271603.00132116;3
Completed-Closed;1-566003511;21.99975272260579;4
Accepted-In Progress;1-566096602;0.0002725303214478534;1
Queued-Awaiting Assignment;1-566096602;26.001112699398895;2
Accepted-In Progress;1-566096602;1124.9997887510822;3
Completed-Closed;1-566096602;17601385.00092431;4
Accepted-In Progress;1-566101203;-0.0002637559733099147;1
Completed-Closed;1-566101203;13199841.999560526;2
Accepted-In Progress;1-566332021;0.00011503620266270804;1
Queued-Awaiting Assignment;1-566332021;576.0084123726958;2
Accepted-In Progress;1-566332021;268363.99980098224;3
Accepted-Assigned;1-566332021;27.99404642636446;4
Accepted-In Progress;1-566332021;10286134.000162542;5
Completed-Closed;1-566332021;82611.99885933219;6
Accepted-In Progress;1-566642468;-0.0006322511234068265;1
Queued-Awaiting Assignment;1-566642468;308.9986375566227;2
Accepted-In Progress;1-566642468;244680.0001077788;3
Accepted-Assigned;1-566642468;34.000485797425;4
Accepted-In Progress;1-566642468;13336241.000116311;5
Completed-Closed;1-566642468;69.00047318944905;6
Accepted-In Progress;1-566661201;-0.0011268797107725922;1
Accepted-Wait;1-566661201;465.00212815594455;2
Completed-Closed;1-566661201;11903855.001037942;3
Accepted-In Progress;1-567100387;0.003068086092008943;1
Completed-Closed;1-567100387;15131473.000639923;2
Accepted-In Progress;1-567362335;-0.0017603649735809703;1
Accepted-Wait;1-567362335;471.00170247893266;2
Completed-Closed;1-567362335;10945572.002542712;3
Accepted-In Progress;1-567440922;1.5187199254735077e-05;1
Queued-Awaiting Assignment;1-567440922;507.01508872370874;2
Accepted-In Progress;1-567440922;3849.00012614629;3
Accepted-Assigned;1-567440922;29.00993049834592;4
Accepted-In Progress;1-567440922;12975207.00116116;5
Completed-Closed;1-567440922;265.00044094231333;6
Accepted-In Progress;1-567718361;-0.0004123627441780717;1
Completed-Closed;1-567718361;17479858.000191662;2
Accepted-In Progress;1-567958551;0.0014246512792941979;1
Accepted-In Progress;1-567958551;12573.99973979305;2
Completed-Closed;1-567958551;13843346.999323646;3
Accepted-In Progress;1-567981735;-0.0015231733953462443;1
Queued-Awaiting Assignment;1-567981735;389.9958304789316;2
Accepted-In Progress;1-567981735;649.999779374242;3
Accepted-Assigned;1-567981735;19.004576339157047;4
Accepted-In Progress;1-567981735;11558962.000167986;5
Completed-Closed;1-567981735;14.00028514324074;6
Accepted-In Progress;1-572078531;0.00010363206306717008;1
Queued-Awaiting Assignment;1-572078531;4364.983920477096;2
Accepted-In Progress;1-572078531;341896.000883902;3
Queued-Awaiting Assignment;1-572078531;23.001497093572542;4
Accepted-In Progress;1-572078531;96213.99938236039;5
Accepted-In Progress;1-572078531;10199719.999431264;6
Completed-Closed;1-572078531;6278.0;7
Accepted-In Progress;1-572330175;-0.0035813294962607793;1
Queued-Awaiting Assignment;1-572330175;63.98352753529375;2
Queued-Awaiting Assignment;1-572330175;2973244.998737336;3
Accepted-In Progress;1-572330175;0.0;4
Completed-Closed;1-572330175;17358502.0;5
Accepted-In Progress;1-572625937;5.988363576608605e-05;1
Queued-Awaiting Assignment;1-572625937;249.00414155116363;2
Accepted-In Progress;1-572625937;292.0000974644789;3
Accepted-Assigned;1-572625937;373.0035296404873;4
Accepted-In Progress;1-572625937;12976409.000040663;5
Completed-Closed;1-572625937;78.99781589240573;6
Accepted-In Progress;1-572730349;0.0012152200051975858;1
Accepted-Wait;1-572730349;162.9939292092466;2
Accepted-In Progress;1-572730349;3817790.9993247595;3
Accepted-In Progress;1-572730349;18339592.99993028;4
Completed-Closed;1-572730349;151.00091975306765;5
Accepted-In Progress;1-572802327;-0.0013946688290961875;1
Queued-Awaiting Assignment;1-572802327;175.00691522659184;2
Accepted-In Progress;1-572802327;208372.99980061565;3
Completed-Closed;1-572802327;13549004.999333266;4
Accepted-In Progress;1-573215995;0.00055488127203787;1
Accepted-Assigned;1-573215995;34.003246642008094;2
Accepted-In Progress;1-573215995;6394421.000436841;3
Accepted-In Progress;1-573215995;5783254.999732489;4
Completed-Closed;1-573215995;97.99925518930482;5
Accepted-In Progress;1-573278049;-0.0012486859201064863;1
Accepted-Wait;1-573278049;9137572.005019179;2
Completed-Closed;1-573278049;1380934.9990294478;3
Accepted-In Progress;1-573280988;-0.0002027984902677196;1
Completed-Closed;1-573280988;13994221.999694772;2
Accepted-In Progress;1-573316263;-0.0016041058814570935;1
Queued-Awaiting Assignment;1-573316263;309.99859085689786;2
Accepted-In Progress;1-573316263;7411954.999801668;3
Accepted-Wait;1-573316263;15.994591546579734;4
Completed-Closed;1-573316263;4845978.9996410515;5
Accepted-In Progress;1-573639367;0.0011949954969662751;1
Queued-Awaiting Assignment;1-573639367;913.9955001752523;2
Accepted-In Progress;1-573639367;797.000225760829;3
Accepted-Assigned;1-573639367;12.99508648896097;4
Accepted-In Progress;1-573639367;12628598.999395302;5
Completed-Closed;1-573639367;88.99980496989141;6
Accepted-In Progress;1-573655864;0.00034736775428705167;1
Queued-Awaiting Assignment;1-573655864;241.97293358464628;2
Accepted-In Progress;1-573655864;1358.0011147522;3
Accepted-Assigned;1-573655864;35.983715508533976;4
Accepted-In Progress;1-573655864;12011498.998576265;5
Completed-Closed;1-573655864;1642.0010838869043;6
Accepted-In Progress;1-573904126;0.0006117902232933677;1
Queued-Awaiting Assignment;1-573904126;2466.0140359152233;2
Accepted-In Progress;1-573904126;11314813.99952175;3
Completed-Closed;1-573904126;118.99883737113261;4
Accepted-In Progress;1-574045461;6.573269158719418e-05;1
Completed-Closed;1-574045461;10895340.001227451;2
Accepted-In Progress;1-574052419;-0.0003490901450017985;1
Queued-Awaiting Assignment;1-574052419;114.99336122846837;2
Accepted-In Progress;1-574052419;12109183.000066295;3
Completed-Closed;1-574052419;3620459.9996869443;4
Accepted-In Progress;1-574132549;0.0012269260231616477;1
Queued-Awaiting Assignment;1-574132549;477.0152987154366;2
Accepted-In Progress;1-574132549;245.9995605730157;3
Accepted-Assigned;1-574132549;12.001219452304152;4
Accepted-In Progress;1-574132549;11993590.00119854;5
Completed-Closed;1-574132549;93.9992284925187;6
Accepted-In Progress;1-574162627;-0.0025897840433806293;1
Queued-Awaiting Assignment;1-574162627;510.00946865378233;2
Accepted-In Progress;1-574162627;232.00051830471875;3
Accepted-Assigned;1-574162627;9.986594820615721;4
Accepted-In Progress;1-574162627;11987922.000375217;5
Completed-Closed;1-574162627;107.99758357859476;6
Accepted-In Progress;1-574271413;0.0003349644619855711;1
Queued-Awaiting Assignment;1-574271413;747.9531030805099;2
Accepted-In Progress;1-574271413;667.0018439150502;3
Accepted-Assigned;1-574271413;7.997277299666665;4
Accepted-In Progress;1-574271413;12202670.00007863;5
Completed-Closed;1-574271413;46.00070333838104;6
Accepted-In Progress;1-574623837;-0.0016013923577223176;1
Accepted-Assigned;1-574623837;2322168.0074387705;2
Accepted-In Progress;1-574623837;8553791.998742137;3
Completed-Closed;1-574623837;211.0001008013719;4
Accepted-In Progress;1-575690736;-0.0017708161503434752;1
Accepted-In Progress;1-575690736;84086.00016440518;2
Accepted-In Progress;1-575690736;70698.00017714628;3
Completed-Closed;1-575690736;15898091.000918064;4
Accepted-In Progress;1-576186189;0.0018872888156419335;1
Accepted-In Progress;1-576186189;807.0002805853479;2
Accepted-In Progress;1-576186189;8950830.00078837;3
Completed-Closed;1-576186189;184.99914654375868;4
Accepted-In Progress;1-576423636;-0.00011084614967608998;1
Accepted-In Progress;1-576423636;10269418.998658508;2
Completed-Closed;1-576423636;1.9998552455479275;3
Accepted-In Progress;1-576807766;-0.003452913191498569;1
Accepted-In Progress;1-576807766;1923.0001430529296;2
Completed-Closed;1-576807766;11400940.000151379;3
Accepted-In Progress;1-576881364;-0.00013654689911403567;1
Completed-Closed;1-576881364;11398395.997165482;2
Accepted-In Progress;1-576934735;-0.00033364600014621675;1
Completed-Closed;1-576934735;12763380.999361537;2
Accepted-In Progress;1-577196856;0.0010823128120994244;1
Queued-Awaiting Assignment;1-577196856;275.9951680064079;2
Accepted-In Progress;1-577196856;35072.000789226775;3
Accepted-Assigned;1-577196856;40.010107001390736;4
Accepted-In Progress;1-577196856;11554047.999740213;5
Completed-Closed;1-577196856;174.00062512244773;6
Accepted-In Progress;1-577236636;0.0020920108873596762;1
Queued-Awaiting Assignment;1-577236636;50.00862353375419;2
Accepted-In Progress;1-577236636;5104744.999775768;3
Completed-Closed;1-577236636;9924289.999616656;4
Accepted-In Progress;1-577288653;-0.0026154061463381376;1
Queued-Awaiting Assignment;1-577288653;439.99728485335277;2
Accepted-In Progress;1-577288653;233.0001561159551;3
Accepted-Assigned;1-577288653;9.998467404649073;4
Accepted-In Progress;1-577288653;11214812.999558577;5
Completed-Closed;1-577288653;297.99924097687705;6
Accepted-In Progress;1-577396354;0.00043243892674494857;1
Queued-Awaiting Assignment;1-577396354;233.00945167689565;2
Accepted-In Progress;1-577396354;593.9997406952314;3
Accepted-Assigned;1-577396354;31.003801683431952;4
Accepted-In Progress;1-577396354;11754348.000255246;5
Completed-Closed;1-577396354;129.9996615643779;6
Accepted-In Progress;1-577685618;-0.0003181286704068303;1
Accepted-In Progress;1-577685618;5070962.000001542;2
Completed-Closed;1-577685618;7183216.999959137;3
Accepted-In Progress;1-577834779;0.0007531246778429455;1
Accepted-Assigned;1-577834779;98.00434323255335;2
Completed-Closed;1-577834779;13481067.999309355;3
Accepted-In Progress;1-578252937;0.00013652954160854854;1
Completed-Closed;1-578252937;17533973.999465223;2
Accepted-In Progress;1-578579972;0.0007778085796226449;1
Completed-Closed;1-578579972;9506986.000591667;2
Accepted-In Progress;1-578598959;0.0012890971845469753;1
Queued-Awaiting Assignment;1-578598959;750.0;2
Queued-Awaiting Assignment;1-578598959;733.0;3
Accepted-In Progress;1-578598959;0.0;4
Completed-Closed;1-578598959;3623535.0;5
Accepted-In Progress;1-578612825;0.0013686164633689144;1
Queued-Awaiting Assignment;1-578612825;1819704.9756517955;2
Accepted-In Progress;1-578612825;2196721.999069886;3
Completed-Closed;1-578612825;8507383.001158886;4
Accepted-In Progress;1-578686199;0.0009304814720181752;1
Completed-Closed;1-578686199;17358502.0005839;2
Accepted-In Progress;1-578831063;-4.9318091232566545e-06;1
Queued-Awaiting Assignment;1-578831063;252.998874891188;2
Accepted-In Progress;1-578831063;275.00009370209796;3
Accepted-Assigned;1-578831063;10.000225130900237;4
Accepted-In Progress;1-578831063;10762437.99953929;5
Completed-Closed;1-578831063;22.998339188763154;6
Accepted-In Progress;1-579078207;0.00012460617145624642;1
Accepted-Wait;1-579078207;8383392.995068693;2
Completed-Closed;1-579078207;4842802.000193266;3
Accepted-In Progress;1-579211624;0.0011782695577277902;1
Queued-Awaiting Assignment;1-579211624;585.0094013621705;2
Accepted-In Progress;1-579211624;7400.999854019538;3
Accepted-Assigned;1-579211624;10.003212110237454;4
Accepted-In Progress;1-579211624;10605516.000056958;5
Completed-Closed;1-579211624;1183.0002022533934;6
Accepted-In Progress;1-579250167;-0.0005112598861946485;1
Accepted-Wait;1-579250167;8444148.99001771;2
Completed-Closed;1-579250167;8440723.999675447;3
Accepted-In Progress;1-579369463;-0.0006230053488695082;1
Queued-Awaiting Assignment;1-579369463;88.9882692885781;2
Accepted-In Progress;1-579369463;475.9999470586039;3
Accepted-Assigned;1-579369463;16.01569670125638;4
Accepted-In Progress;1-579369463;10556503.000190038;5
Completed-Closed;1-579369463;851.995872721985;6
Accepted-In Progress;1-579517011;-0.0017945799273871722;1
Accepted-Wait;1-579517011;9595185.997616205;2
Completed-Closed;1-579517011;7148753.998961654;3
Accepted-In Progress;1-579636429;-0.0002479873674566575;1
Completed-Closed;1-579636429;10160790.99865551;2
Accepted-In Progress;1-580296643;-6.411461961898125e-05;1
Accepted-Assigned;1-580296643;57.984648046894;2
Accepted-In Progress;1-580296643;8551329.00016274;3
Completed-Closed;1-580296643;38.9997055160888;4
Accepted-In Progress;1-580325905;-0.001774610586085553;1
Completed-Closed;1-580325905;8451565.00161373;2
Accepted-In Progress;1-580358285;0.0037784505745691393;1
Queued-Awaiting Assignment;1-580358285;864.0001582422062;2
Accepted-In Progress;1-580358285;2737.0001363809824;3
Accepted-Assigned;1-580358285;117.0017306865437;4
Accepted-In Progress;1-580358285;7920681.000185024;5
Completed-Closed;1-580358285;68.0003959330218;6
Accepted-In Progress;1-580385263;-0.0002705599081831668;1
Queued-Awaiting Assignment;1-580385263;535.0069676489436;2
Accepted-In Progress;1-580385263;462.9987570995976;3
Accepted-Assigned;1-580385263;9.010181649817874;4
